sourceCode,targetCode,mappingType,ratio,description
38113310,38113310,UNCHANGED,1.0,
38113320,38113320,UNCHANGED,1.0,
38113330,38113330,UNCHANGED,1.0,
38113340,38113340,UNCHANGED,1.0,
38113510,38113510,UNCHANGED,1.0,
38113520,38113520,UNCHANGED,1.0,
38113530,38113530,UNCHANGED,1.0,
38113540,38113540,UNCHANGED,1.0,
38113660,38113660,UNCHANGED,1.0,
38113570,38113570,UNCHANGED,1.0,
38113580,38113580,UNCHANGED,1.0,
11180550,11180550,UNCHANGED,1.0,
38113670,38113670,UNCHANGED,1.0,
38113680,38113680,UNCHANGED,1.0,
38113680,38113680,UNCHANGED,1.0,
38113640,38113640,UNCHANGED,1.0,
38113650,38113650,UNCHANGED,1.0,
38114110,38114110,UNCHANGED,1.0,
11180570,11180570,UNCHANGED,1.0,
38114510,38114510,UNCHANGED,1.0,
38114520,38114520,UNCHANGED,1.0,
38114630,38114630,UNCHANGED,1.0,
38114550,38114550,UNCHANGED,1.0,
38114560,38114560,UNCHANGED,1.0,
38114570,38114570,UNCHANGED,1.0,
38114580,38114580,UNCHANGED,1.0,
38114590,38114590,UNCHANGED,1.0,
38114600,38114600,UNCHANGED,1.0,
38114610,38114610,UNCHANGED,1.0,
38114620,38114620,UNCHANGED,1.0,
38030110,38030110,UNCHANGED,1.0,
38030310,38030310,UNCHANGED,1.0,
38030320,38030320,UNCHANGED,1.0,
38030330,38030330,UNCHANGED,1.0,
38030340,38030340,UNCHANGED,1.0,
38030350,38030350,UNCHANGED,1.0,
11180580,11180580,UNCHANGED,1.0,
38030360,38030360,UNCHANGED,1.0,
38030370,38030370,UNCHANGED,1.0,
38030380,38030380,UNCHANGED,1.0,
38030390,38030390,UNCHANGED,1.0,
38030400,38030400,UNCHANGED,1.0,
38030410,38030410,UNCHANGED,1.0,
38030420,38030420,UNCHANGED,1.0,
38030430,38030430,UNCHANGED,1.0,
38030440,38030440,UNCHANGED,1.0,
38030450,38030450,UNCHANGED,1.0,
11180590,11180590,UNCHANGED,1.0,
38030720,38030720,UNCHANGED,1.0,
38030730,38030730,UNCHANGED,1.0,
38030750,38030750,UNCHANGED,1.0,
38030740,38030740,UNCHANGED,1.0,
11180600,11180600,UNCHANGED,1.0,
38030770,38030770,UNCHANGED,1.0,
38030780,38030780,UNCHANGED,1.0,
38030650,38030650,UNCHANGED,1.0,
38030660,38030660,UNCHANGED,1.0,
38030670,38030670,UNCHANGED,1.0,
38030680,38030680,UNCHANGED,1.0,
38030690,38030690,UNCHANGED,1.0,
38030700,38030700,UNCHANGED,1.0,
11180610,11180610,UNCHANGED,1.0,
38030710,38030710,UNCHANGED,1.0,
38030760,38030760,UNCHANGED,1.0,
38115660,38115660,UNCHANGED,1.0,
38115660,38115660,UNCHANGED,1.0,
38115660,38115660,UNCHANGED,1.0,
38115540,38115540,UNCHANGED,1.0,
38115550,38115550,UNCHANGED,1.0,
38115560,38115560,UNCHANGED,1.0,
38115570,38115570,UNCHANGED,1.0,
38115580,38115580,UNCHANGED,1.0,
38115590,38115590,UNCHANGED,1.0,
38115600,38115600,UNCHANGED,1.0,
38115610,38115610,UNCHANGED,1.0,
38115620,38115620,UNCHANGED,1.0,
38115630,38115630,UNCHANGED,1.0,
38115640,38115640,UNCHANGED,1.0,
38115650,38115650,UNCHANGED,1.0,
11020730,11020730,UNCHANGED,1.0,
38050110,38050110,UNCHANGED,1.0,
38050310,38050310,UNCHANGED,1.0,
38050320,38050320,UNCHANGED,1.0,
38050330,38050330,UNCHANGED,1.0,
38050340,38050340,UNCHANGED,1.0,
38050350,38050350,UNCHANGED,1.0,
38050360,38050360,UNCHANGED,1.0,
38050620,38050620,UNCHANGED,1.0,
11190730,11190730,UNCHANGED,1.0,
38050520,38050520,UNCHANGED,1.0,
38050530,38050530,UNCHANGED,1.0,
38050540,38050540,UNCHANGED,1.0,
38050550,38050550,UNCHANGED,1.0,
38050560,38050560,UNCHANGED,1.0,
38050630,38050630,UNCHANGED,1.0,
38050640,38050640,UNCHANGED,1.0,
38060110,38060110,UNCHANGED,1.0,
38060310,38060310,UNCHANGED,1.0,
38060320,38060320,UNCHANGED,1.0,
38060330,38060330,UNCHANGED,1.0,
38060340,38060340,UNCHANGED,1.0,
38060350,38060350,UNCHANGED,1.0,
38060360,38060360,UNCHANGED,1.0,
38060370,38060370,UNCHANGED,1.0,
38060510,38060510,UNCHANGED,1.0,
11190740,11190740,UNCHANGED,1.0,
38060520,38060520,UNCHANGED,1.0,
38060530,38060530,UNCHANGED,1.0,
38060550,38060550,UNCHANGED,1.0,
38060570,38060570,UNCHANGED,1.0,
38060590,38060590,UNCHANGED,1.0,
38070110,38070110,UNCHANGED,1.0,
38070610,38070610,UNCHANGED,1.0,
38070620,38070620,UNCHANGED,1.0,
38070630,38070630,UNCHANGED,1.0,
38070320,38070320,UNCHANGED,1.0,
38070330,38070330,UNCHANGED,1.0,
38070340,38070340,UNCHANGED,1.0,
38070350,38070350,UNCHANGED,1.0,
38070360,38070360,UNCHANGED,1.0,
38070370,38070370,UNCHANGED,1.0,
38070510,38070510,UNCHANGED,1.0,
38070520,38070520,UNCHANGED,1.0,
38070530,38070530,UNCHANGED,1.0,
11190540,11190540,UNCHANGED,1.0,
38070540,38070540,UNCHANGED,1.0,
38070550,38070550,UNCHANGED,1.0,
38070560,38070560,UNCHANGED,1.0,
38070580,38070580,UNCHANGED,1.0,
38070590,38070590,UNCHANGED,1.0,
38070600,38070600,UNCHANGED,1.0,
38080110,38080110,UNCHANGED,1.0,
38080120,38080120,UNCHANGED,1.0,
11190550,11190550,UNCHANGED,1.0,
38080310,38080310,UNCHANGED,1.0,
38080320,38080320,UNCHANGED,1.0,
38080330,38080330,UNCHANGED,1.0,
38080340,38080340,UNCHANGED,1.0,
38080350,38080350,UNCHANGED,1.0,
38080360,38080360,UNCHANGED,1.0,
38080370,38080370,UNCHANGED,1.0,
38080380,38080380,UNCHANGED,1.0,
38080390,38080390,UNCHANGED,1.0,
38080510,38080510,UNCHANGED,1.0,
11190560,11190560,UNCHANGED,1.0,
38080520,38080520,UNCHANGED,1.0,
38080530,38080530,UNCHANGED,1.0,
38080540,38080540,UNCHANGED,1.0,
38080550,38080550,UNCHANGED,1.0,
38090570,38090570,UNCHANGED,1.0,
38090580,38090580,UNCHANGED,1.0,
38090590,38090590,UNCHANGED,1.0,
38090600,38090600,UNCHANGED,1.0,
11190750,11190750,UNCHANGED,1.0,
38090310,38090310,UNCHANGED,1.0,
38090320,38090320,UNCHANGED,1.0,
38090330,38090330,UNCHANGED,1.0,
38090340,38090340,UNCHANGED,1.0,
38090350,38090350,UNCHANGED,1.0,
38090360,38090360,UNCHANGED,1.0,
38090370,38090370,UNCHANGED,1.0,
38090380,38090380,UNCHANGED,1.0,
38090390,38090390,UNCHANGED,1.0,
38090610,38090610,UNCHANGED,1.0,
38090530,38090530,UNCHANGED,1.0,
38090540,38090540,UNCHANGED,1.0,
38090550,38090550,UNCHANGED,1.0,
38090560,38090560,UNCHANGED,1.0,
38100540,38100540,UNCHANGED,1.0,
38100550,38100550,UNCHANGED,1.0,
38100560,38100560,UNCHANGED,1.0,
11190760,11190760,UNCHANGED,1.0,
38100570,38100570,UNCHANGED,1.0,
38100120,38100120,UNCHANGED,1.0,
38100310,38100310,UNCHANGED,1.0,
38100320,38100320,UNCHANGED,1.0,
38100330,38100330,UNCHANGED,1.0,
38100340,38100340,UNCHANGED,1.0,
38100580,38100580,UNCHANGED,1.0,
38100590,38100590,UNCHANGED,1.0,
38100520,38100520,UNCHANGED,1.0,
38100530,38100530,UNCHANGED,1.0,
38510110,38510110,UNCHANGED,1.0,
38510310,38510310,UNCHANGED,1.0,
38510320,38510320,UNCHANGED,1.0,
38510330,38510330,UNCHANGED,1.0,
38510340,38510340,UNCHANGED,1.0,
38510350,38510350,UNCHANGED,1.0,
38510360,38510360,UNCHANGED,1.0,
38510370,38510370,UNCHANGED,1.0,
11190610,11190610,UNCHANGED,1.0,
38510380,38510380,UNCHANGED,1.0,
38510390,38510390,UNCHANGED,1.0,
38510400,38510400,UNCHANGED,1.0,
38510410,38510410,UNCHANGED,1.0,
38510420,38510420,UNCHANGED,1.0,
38520110,38520110,UNCHANGED,1.0,
38520310,38520310,UNCHANGED,1.0,
38520320,38520320,UNCHANGED,1.0,
11190620,11190620,UNCHANGED,1.0,
38520330,38520330,UNCHANGED,1.0,
38520340,38520340,UNCHANGED,1.0,
38520350,38520350,UNCHANGED,1.0,
38520360,38520360,UNCHANGED,1.0,
38520120,38520120,UNCHANGED,1.0,
38520380,38520380,UNCHANGED,1.0,
38520390,38520390,UNCHANGED,1.0,
38530110,38530110,UNCHANGED,1.0,
11190630,11190630,UNCHANGED,1.0,
38530120,38530120,UNCHANGED,1.0,
38530310,38530310,UNCHANGED,1.0,
38530320,38530320,UNCHANGED,1.0,
38530330,38530330,UNCHANGED,1.0,
38530340,38530340,UNCHANGED,1.0,
38530350,38530350,UNCHANGED,1.0,
38530360,38530360,UNCHANGED,1.0,
38530370,38530370,UNCHANGED,1.0,
38530380,38530380,UNCHANGED,1.0,
38530390,38530390,UNCHANGED,1.0,
11190650,11190650,UNCHANGED,1.0,
38530400,38530400,UNCHANGED,1.0,
38530410,38530410,UNCHANGED,1.0,
38530420,38530420,UNCHANGED,1.0,
38540110,38540110,UNCHANGED,1.0,
38540310,38540310,UNCHANGED,1.0,
38540320,38540320,UNCHANGED,1.0,
38540330,38540330,UNCHANGED,1.0,
38540340,38540340,UNCHANGED,1.0,
11190660,11190660,UNCHANGED,1.0,
38540350,38540350,UNCHANGED,1.0,
38540360,38540360,UNCHANGED,1.0,
38540370,38540370,UNCHANGED,1.0,
38540380,38540380,UNCHANGED,1.0,
38540390,38540390,UNCHANGED,1.0,
38540400,38540400,UNCHANGED,1.0,
38540410,38540410,UNCHANGED,1.0,
38540420,38540420,UNCHANGED,1.0,
38540430,38540430,UNCHANGED,1.0,
11190670,11190670,UNCHANGED,1.0,
38550110,38550110,UNCHANGED,1.0,
38550310,38550310,UNCHANGED,1.0,
38550320,38550320,UNCHANGED,1.0,
38550330,38550330,UNCHANGED,1.0,
38550340,38550340,UNCHANGED,1.0,
38550350,38550350,UNCHANGED,1.0,
38550360,38550360,UNCHANGED,1.0,
38550370,38550370,UNCHANGED,1.0,
38550380,38550380,UNCHANGED,1.0,
11190680,11190680,UNCHANGED,1.0,
38550390,38550390,UNCHANGED,1.0,
38560110,38560110,UNCHANGED,1.0,
38560310,38560310,UNCHANGED,1.0,
38560320,38560320,UNCHANGED,1.0,
38560330,38560330,UNCHANGED,1.0,
38560340,38560340,UNCHANGED,1.0,
38560350,38560350,UNCHANGED,1.0,
38560360,38560360,UNCHANGED,1.0,
11190690,11190690,UNCHANGED,1.0,
38560370,38560370,UNCHANGED,1.0,
38560380,38560380,UNCHANGED,1.0,
38560390,38560390,UNCHANGED,1.0,
38560400,38560400,UNCHANGED,1.0,
38560410,38560410,UNCHANGED,1.0,
38560420,38560420,UNCHANGED,1.0,
38570110,38570110,UNCHANGED,1.0,
38570310,38570310,UNCHANGED,1.0,
11190700,11190700,UNCHANGED,1.0,
38570320,38570320,UNCHANGED,1.0,
38570330,38570330,UNCHANGED,1.0,
38570340,38570340,UNCHANGED,1.0,
38570350,38570350,UNCHANGED,1.0,
38570360,38570360,UNCHANGED,1.0,
38570370,38570370,UNCHANGED,1.0,
38570380,38570380,UNCHANGED,1.0,
38570390,38570390,UNCHANGED,1.0,
38570400,38570400,UNCHANGED,1.0,
11190710,11190710,UNCHANGED,1.0,
38580110,38580110,UNCHANGED,1.0,
38580310,38580310,UNCHANGED,1.0,
38580320,38580320,UNCHANGED,1.0,
38580330,38580330,UNCHANGED,1.0,
38580340,38580340,UNCHANGED,1.0,
38580350,38580350,UNCHANGED,1.0,
38580360,38580360,UNCHANGED,1.0,
38580370,38580370,UNCHANGED,1.0,
38580380,38580380,UNCHANGED,1.0,
11190720,11190720,UNCHANGED,1.0,
38580390,38580390,UNCHANGED,1.0,
38580400,38580400,UNCHANGED,1.0,
38590110,38590110,UNCHANGED,1.0,
38590310,38590310,UNCHANGED,1.0,
38590320,38590320,UNCHANGED,1.0,
38590330,38590330,UNCHANGED,1.0,
38590340,38590340,UNCHANGED,1.0,
38590350,38590350,UNCHANGED,1.0,
38590360,38590360,UNCHANGED,1.0,
38590370,38590370,UNCHANGED,1.0,
38590380,38590380,UNCHANGED,1.0,
38590390,38590390,UNCHANGED,1.0,
38590400,38590400,UNCHANGED,1.0,
38590410,38590410,UNCHANGED,1.0,
38600110,38600110,UNCHANGED,1.0,
38600310,38600310,UNCHANGED,1.0,
38600320,38600320,UNCHANGED,1.0,
38600330,38600330,UNCHANGED,1.0,
38600340,38600340,UNCHANGED,1.0,
38600350,38600350,UNCHANGED,1.0,
38600360,38600360,UNCHANGED,1.0,
38600370,38600370,UNCHANGED,1.0,
38600380,38600380,UNCHANGED,1.0,
38600390,38600390,UNCHANGED,1.0,
38600400,38600400,UNCHANGED,1.0,
38600410,38600410,UNCHANGED,1.0,
11200720,11200720,UNCHANGED,1.0,
38600420,38600420,UNCHANGED,1.0,
38600430,38600430,UNCHANGED,1.0,
38600440,38600440,UNCHANGED,1.0,
38600450,38600450,UNCHANGED,1.0,
38600460,38600460,UNCHANGED,1.0,
39010510,39010510,UNCHANGED,1.0,
39010520,39010520,UNCHANGED,1.0,
39010530,39010530,UNCHANGED,1.0,
39010540,39010540,UNCHANGED,1.0,
39010550,39010550,UNCHANGED,1.0,
39010560,39010560,UNCHANGED,1.0,
39010570,39010570,UNCHANGED,1.0,
39010580,39010580,UNCHANGED,1.0,
39010590,39010590,UNCHANGED,1.0,
39010600,39010600,UNCHANGED,1.0,
39010610,39010610,UNCHANGED,1.0,
11200520,11200520,UNCHANGED,1.0,
39010620,39010620,UNCHANGED,1.0,
39010630,39010630,UNCHANGED,1.0,
39010640,39010640,UNCHANGED,1.0,
39010650,39010650,UNCHANGED,1.0,
39010660,39010660,UNCHANGED,1.0,
39010670,39010670,UNCHANGED,1.0,
39010680,39010680,UNCHANGED,1.0,
39010690,39010690,UNCHANGED,1.0,
39010110,39010110,UNCHANGED,1.0,
11200530,11200530,UNCHANGED,1.0,
39010120,39010120,UNCHANGED,1.0,
39010130,39010130,UNCHANGED,1.0,
39010140,39010140,UNCHANGED,1.0,
39010310,39010310,UNCHANGED,1.0,
39010320,39010320,UNCHANGED,1.0,
39010330,39010330,UNCHANGED,1.0,
39020510,39020510,UNCHANGED,1.0,
39020520,39020520,UNCHANGED,1.0,
39020530,39020530,UNCHANGED,1.0,
39020540,39020540,UNCHANGED,1.0,
39020550,39020550,UNCHANGED,1.0,
39020560,39020560,UNCHANGED,1.0,
39020570,39020570,UNCHANGED,1.0,
39020580,39020580,UNCHANGED,1.0,
39020590,39020590,UNCHANGED,1.0,
39020600,39020600,UNCHANGED,1.0,
39020610,39020610,UNCHANGED,1.0,
39020620,39020620,UNCHANGED,1.0,
11030510,11030510,UNCHANGED,1.0,
11200540,11200540,UNCHANGED,1.0,
39020110,39020110,UNCHANGED,1.0,
39020120,39020120,UNCHANGED,1.0,
39020130,39020130,UNCHANGED,1.0,
39020310,39020310,UNCHANGED,1.0,
39020320,39020320,UNCHANGED,1.0,
23040680,23040680,UNCHANGED,1.0,
23050760,23050760,UNCHANGED,1.0,
31150740,31150740,UNCHANGED,1.0,
31014680,31014680,UNCHANGED,1.0,
11200550,11200550,UNCHANGED,1.0,
31240691,31240691,UNCHANGED,1.0,
31070660,31070660,UNCHANGED,1.0,
31230640,31230640,UNCHANGED,1.0,
31240710,31240710,UNCHANGED,1.0,
23080860,23080860,UNCHANGED,1.0,
11170740,11170740,UNCHANGED,1.0,
31030710,31030710,UNCHANGED,1.0,
31192640,31192640,UNCHANGED,1.0,
31192660,31192660,UNCHANGED,1.0,
31192680,31192680,UNCHANGED,1.0,
11200560,11200560,UNCHANGED,1.0,
31192690,31192690,UNCHANGED,1.0,
31180670,31180670,UNCHANGED,1.0,
22020770,22020770,UNCHANGED,1.0,
22020780,22020780,UNCHANGED,1.0,
24040820,24040820,UNCHANGED,1.0,
29010680,29010680,UNCHANGED,1.0,
23040690,23040690,UNCHANGED,1.0,
31250560,31250560,UNCHANGED,1.0,
31250570,31250570,UNCHANGED,1.0,
31250590,31250590,UNCHANGED,1.0,
11200710,11200710,UNCHANGED,1.0,
23080880,23080880,UNCHANGED,1.0,
11250770,11250770,UNCHANGED,1.0,
31160640,31160640,UNCHANGED,1.0,
31150750,31150750,UNCHANGED,1.0,
24030720,24030720,UNCHANGED,1.0,
31191560,31191560,UNCHANGED,1.0,
31193610,31193610,UNCHANGED,1.0,
31193630,31193630,UNCHANGED,1.0,
29010512,29010512,UNCHANGED,1.0,
31070680,31070680,UNCHANGED,1.0,
29010513,29010513,UNCHANGED,1.0,
25040690,25040690,UNCHANGED,1.0,
25040700,25040700,UNCHANGED,1.0,
34012630,34012630,UNCHANGED,1.0,
31070690,31070690,UNCHANGED,1.0,
22070790,22070790,UNCHANGED,1.0,
31060700,31060700,UNCHANGED,1.0,
31101513,31101513,UNCHANGED,1.0,
31101515,31101515,UNCHANGED,1.0,
31103512,31103512,UNCHANGED,1.0,
31104512,31104512,UNCHANGED,1.0,
31104514,31104514,UNCHANGED,1.0,
25030512,25030512,UNCHANGED,1.0,
31250110,31250110,UNCHANGED,1.0,
31250110,31250110,UNCHANGED,1.0,
31250110,31250110,UNCHANGED,1.0,
31200514,31200514,UNCHANGED,1.0,
31200515,31200515,UNCHANGED,1.0,
31200516,31200516,UNCHANGED,1.0,
29010522,29010522,UNCHANGED,1.0,
11200730,11200730,UNCHANGED,1.0,
29010515,29010515,UNCHANGED,1.0,
31110522,31110522,UNCHANGED,1.0,
31240720,31240720,UNCHANGED,1.0,
31150760,31150760,UNCHANGED,1.0,
31260560,31260571,REORGANIZED,1.0,회천4동→옥정2동
23010660,23010691,REORGANIZED,1.0,영종1동→영종2동
31140520,31140582,REORGANIZED,1.0,대원동→대원2동
31140540,31140572,REORGANIZED,1.0,신장동→신장2동
31050940,31052581,REORGANIZED,1.0,범안동→옥길동
31030590,31030721,REORGANIZED,1.0,송산1동→고산동
21120560,21120560,UNCHANGED,1.0,
11200630,11200630,UNCHANGED,1.0,
11200650,11200650,UNCHANGED,1.0,
11030520,11030520,UNCHANGED,1.0,
11200660,11200660,UNCHANGED,1.0,
11200670,11200670,UNCHANGED,1.0,
11200680,11200680,UNCHANGED,1.0,
11200690,11200690,UNCHANGED,1.0,
11200700,11200700,UNCHANGED,1.0,
11210780,11210780,UNCHANGED,1.0,
11210520,11210520,UNCHANGED,1.0,
11030530,11030530,UNCHANGED,1.0,
11210790,11210790,UNCHANGED,1.0,
11210540,11210540,UNCHANGED,1.0,
11210800,11210800,UNCHANGED,1.0,
11210570,11210570,UNCHANGED,1.0,
11210580,11210580,UNCHANGED,1.0,
11210610,11210610,UNCHANGED,1.0,
11210620,11210620,UNCHANGED,1.0,
11210630,11210630,UNCHANGED,1.0,
11030710,11030710,UNCHANGED,1.0,
11210640,11210640,UNCHANGED,1.0,
11210660,11210660,UNCHANGED,1.0,
11210810,11210810,UNCHANGED,1.0,
11210680,11210680,UNCHANGED,1.0,
11210690,11210690,UNCHANGED,1.0,
11210820,11210820,UNCHANGED,1.0,
11210710,11210710,UNCHANGED,1.0,
11210720,11210720,UNCHANGED,1.0,
11210730,11210730,UNCHANGED,1.0,
11210830,11210830,UNCHANGED,1.0,
11220510,11220510,UNCHANGED,1.0,
11220520,11220520,UNCHANGED,1.0,
11220530,11220530,UNCHANGED,1.0,
11220540,11220540,UNCHANGED,1.0,
11030720,11030720,UNCHANGED,1.0,
11220550,11220550,UNCHANGED,1.0,
11220560,11220560,UNCHANGED,1.0,
11220570,11220570,UNCHANGED,1.0,
11220580,11220580,UNCHANGED,1.0,
11220590,11220590,UNCHANGED,1.0,
11220600,11220600,UNCHANGED,1.0,
11220610,11220610,UNCHANGED,1.0,
11220620,11220620,UNCHANGED,1.0,
11220630,11220630,UNCHANGED,1.0,
11220640,11220640,UNCHANGED,1.0,
11220650,11220650,UNCHANGED,1.0,
11220660,11220660,UNCHANGED,1.0,
11220670,11220670,UNCHANGED,1.0,
11220680,11220680,UNCHANGED,1.0,
11230510,11230510,UNCHANGED,1.0,
11230520,11230520,UNCHANGED,1.0,
11230530,11230530,UNCHANGED,1.0,
11230770,11230770,UNCHANGED,1.0,
11010720,11010720,UNCHANGED,1.0,
11030570,11030570,UNCHANGED,1.0,
11230780,11230780,UNCHANGED,1.0,
11230580,11230580,UNCHANGED,1.0,
11230590,11230590,UNCHANGED,1.0,
11230600,11230600,UNCHANGED,1.0,
11230790,11230790,UNCHANGED,1.0,
11230630,11230630,UNCHANGED,1.0,
11230640,11230640,UNCHANGED,1.0,
11030580,11030580,UNCHANGED,1.0,
11230650,11230650,UNCHANGED,1.0,
11230660,11230660,UNCHANGED,1.0,
11230670,11230670,UNCHANGED,1.0,
11230680,11230680,UNCHANGED,1.0,
11230800,11230800,UNCHANGED,1.0,
11230710,11230710,UNCHANGED,1.0,
11230720,11230720,UNCHANGED,1.0,
11230730,11230730,UNCHANGED,1.0,
11230511,11230511,UNCHANGED,1.0,
11030590,11030590,UNCHANGED,1.0,
11230750,11230750,UNCHANGED,1.0,
11230760,11230760,UNCHANGED,1.0,
11240510,11240510,UNCHANGED,1.0,
11240520,11240520,UNCHANGED,1.0,
11240530,11240530,UNCHANGED,1.0,
11240540,11240540,UNCHANGED,1.0,
11240550,11240550,UNCHANGED,1.0,
11240560,11240560,UNCHANGED,1.0,
11030730,11030730,UNCHANGED,1.0,
11240570,11240570,UNCHANGED,1.0,
11240580,11240580,UNCHANGED,1.0,
11240590,11240590,UNCHANGED,1.0,
11240600,11240600,UNCHANGED,1.0,
11240610,11240610,UNCHANGED,1.0,
11240620,11240620,UNCHANGED,1.0,
11240630,11240630,UNCHANGED,1.0,
11240640,11240640,UNCHANGED,1.0,
11240650,11240650,UNCHANGED,1.0,
11240660,11240660,UNCHANGED,1.0,
11240670,11240670,UNCHANGED,1.0,
11240680,11240680,UNCHANGED,1.0,
11240690,11240690,UNCHANGED,1.0,
11240810,11240810,UNCHANGED,1.0,
11240820,11240820,UNCHANGED,1.0,
11240710,11240710,UNCHANGED,1.0,
11240790,11240790,UNCHANGED,1.0,
11240800,11240800,UNCHANGED,1.0,
11030630,11030630,UNCHANGED,1.0,
11240750,11240750,UNCHANGED,1.0,
11240770,11240770,UNCHANGED,1.0,
11240780,11240780,UNCHANGED,1.0,
11250750,11250750,UNCHANGED,1.0,
11250760,11250760,UNCHANGED,1.0,
11250530,11250530,UNCHANGED,1.0,
11250540,11250540,UNCHANGED,1.0,
11250550,11250550,UNCHANGED,1.0,
11030640,11030640,UNCHANGED,1.0,
11250560,11250560,UNCHANGED,1.0,
11250720,11250720,UNCHANGED,1.0,
11250580,11250580,UNCHANGED,1.0,
11250590,11250590,UNCHANGED,1.0,
11250610,11250610,UNCHANGED,1.0,
11250730,11250730,UNCHANGED,1.0,
11250630,11250630,UNCHANGED,1.0,
11250650,11250650,UNCHANGED,1.0,
11030650,11030650,UNCHANGED,1.0,
11250660,11250660,UNCHANGED,1.0,
11250670,11250670,UNCHANGED,1.0,
11250740,11250740,UNCHANGED,1.0,
11250700,11250700,UNCHANGED,1.0,
11250710,11250710,UNCHANGED,1.0,
11030660,11030660,UNCHANGED,1.0,
21010510,21010510,UNCHANGED,1.0,
21010520,21010520,UNCHANGED,1.0,
21010530,21010530,UNCHANGED,1.0,
21010540,21010540,UNCHANGED,1.0,
21010560,21010560,UNCHANGED,1.0,
21010570,21010570,UNCHANGED,1.0,
21010580,21010580,UNCHANGED,1.0,
21010590,21010590,UNCHANGED,1.0,
21010600,21010600,UNCHANGED,1.0,
11030740,11030740,UNCHANGED,1.0,
21020510,21020510,UNCHANGED,1.0,
21020520,21020520,UNCHANGED,1.0,
21020530,21020530,UNCHANGED,1.0,
21020540,21020540,UNCHANGED,1.0,
21020560,21020560,UNCHANGED,1.0,
21020570,21020570,UNCHANGED,1.0,
21020590,21020590,UNCHANGED,1.0,
21020610,21020610,UNCHANGED,1.0,
21020630,21020630,UNCHANGED,1.0,
21020640,21020640,UNCHANGED,1.0,
21020650,21020650,UNCHANGED,1.0,
21020690,21020690,UNCHANGED,1.0,
21020680,21020680,UNCHANGED,1.0,
21030510,21030510,UNCHANGED,1.0,
21030520,21030520,UNCHANGED,1.0,
11030690,11030690,UNCHANGED,1.0,
21030530,21030530,UNCHANGED,1.0,
21030550,21030550,UNCHANGED,1.0,
21030560,21030560,UNCHANGED,1.0,
21030570,21030570,UNCHANGED,1.0,
21030590,21030590,UNCHANGED,1.0,
21030600,21030600,UNCHANGED,1.0,
21030700,21030700,UNCHANGED,1.0,
11030700,11030700,UNCHANGED,1.0,
21030710,21030710,UNCHANGED,1.0,
21030660,21030660,UNCHANGED,1.0,
21030680,21030680,UNCHANGED,1.0,
21040530,21040530,UNCHANGED,1.0,
21040540,21040540,UNCHANGED,1.0,
21040550,21040550,UNCHANGED,1.0,
21040680,21040680,UNCHANGED,1.0,
21040590,21040590,UNCHANGED,1.0,
21040690,21040690,UNCHANGED,1.0,
21040630,21040630,UNCHANGED,1.0,
21040640,21040640,UNCHANGED,1.0,
21040650,21040650,UNCHANGED,1.0,
21040660,21040660,UNCHANGED,1.0,
21040670,21040670,UNCHANGED,1.0,
21050820,21050820,UNCHANGED,1.0,
21050520,21050520,UNCHANGED,1.0,
21050540,21050540,UNCHANGED,1.0,
21050550,21050550,UNCHANGED,1.0,
21050560,21050560,UNCHANGED,1.0,
21050570,21050570,UNCHANGED,1.0,
11040710,11040710,UNCHANGED,1.0,
21050830,21050830,UNCHANGED,1.0,
21050610,21050610,UNCHANGED,1.0,
21050640,21050640,UNCHANGED,1.0,
21050660,21050660,UNCHANGED,1.0,
21050800,21050800,UNCHANGED,1.0,
21050680,21050680,UNCHANGED,1.0,
21050700,21050700,UNCHANGED,1.0,
21050810,21050810,UNCHANGED,1.0,
21050720,21050720,UNCHANGED,1.0,
21050740,21050740,UNCHANGED,1.0,
21050750,21050750,UNCHANGED,1.0,
21050760,21050760,UNCHANGED,1.0,
21050770,21050770,UNCHANGED,1.0,
21050840,21050840,UNCHANGED,1.0,
11040520,11040520,UNCHANGED,1.0,
21060510,21060510,UNCHANGED,1.0,
21060520,21060520,UNCHANGED,1.0,
21060650,21060650,UNCHANGED,1.0,
21060550,21060550,UNCHANGED,1.0,
21060560,21060560,UNCHANGED,1.0,
21060570,21060570,UNCHANGED,1.0,
21060580,21060580,UNCHANGED,1.0,
21060590,21060590,UNCHANGED,1.0,
21060600,21060600,UNCHANGED,1.0,
11040540,11040540,UNCHANGED,1.0,
21060610,21060610,UNCHANGED,1.0,
21060620,21060620,UNCHANGED,1.0,
21060630,21060630,UNCHANGED,1.0,
21060640,21060640,UNCHANGED,1.0,
21070700,21070700,UNCHANGED,1.0,
21070530,21070530,UNCHANGED,1.0,
21070540,21070540,UNCHANGED,1.0,
11040550,11040550,UNCHANGED,1.0,
21070550,21070550,UNCHANGED,1.0,
21070560,21070560,UNCHANGED,1.0,
21070570,21070570,UNCHANGED,1.0,
21070580,21070580,UNCHANGED,1.0,
21070590,21070590,UNCHANGED,1.0,
21070600,21070600,UNCHANGED,1.0,
21070610,21070610,UNCHANGED,1.0,
21070620,21070620,UNCHANGED,1.0,
21070630,21070630,UNCHANGED,1.0,
21070710,21070710,UNCHANGED,1.0,
11010530,11010530,UNCHANGED,1.0,
11040560,11040560,UNCHANGED,1.0,
21070660,21070660,UNCHANGED,1.0,
21070670,21070670,UNCHANGED,1.0,
21070680,21070680,UNCHANGED,1.0,
